[xl/worksheets/sheet1.xml]
附件1
2025年陕西电网统调市场化发电企业优先发电量计划表（上网电量）
单位：兆瓦、兆瓦时、小时
序号	发电企业	发电类型	装机容量	优先发电量（上网）	发电利用小时数	分月上网电量
1月	2月	3月	4月	5月	6月	7月	8月	9月	10月	11月	12月
总计	30249.145	10838337.647885
一、水电	2037.5	1393755.97301268
1	安康水力发电公司（安康电厂）	-	800	530068.75362816	669.278729328485	38019.4446663622	25845.2825561585	7157.32888817993	5145.03329808101	13840.2942072657	63824.1161723314	102838.959658814	194524.374969393	0	4771.30451684622	36778.403386065	37324.2113086632
2	安康水电联合实业有限责任公司（安康小机）	-	52.5	46851.9702088712	901.432808251489	6487.33751772695	4793.51600483284	2296.75999587576	568.177974340313	918.451712990595	3632.73498260345	8730.83104613538	10979.5756425539	0	422.373470010316	2229.58353837169	5792.62832342995
3	陕西汉江投资开发有限公司（蜀河水电厂）	-	270	233767.908695806	874.552595195683	20173.3581871326	12734.1227464931	7694.09028030739	2660.77002667261	5083.11506894477	20105.1505162183	57984.3032276767	76211.2784736393	0	2271.35246564957	10354.8203953506	18495.5473077209
4	大唐陕西发电有限公司石泉水力发电厂（石泉电厂）	-	150	117901.93730456	793.952439761347	9329.69144957807	4228.16120877329	2668.74834253868	1342.40939164507	2603.98310593983	11920.7013428087	30254.3337586832	35715.82261921	0	1575.66857346031	7183.28191134085	11079.1356005821
5	陕西石泉发电有限责任公司（石泉电厂）	-	90	70741.162382736	793.952439761347	5597.81486974686	2536.89672526397	1601.24900552321	805.445634987038	1562.38986356389	7152.42080568521	18152.6002552099	21429.493571526	0	945.401144076187	4309.9691468045	6647.48136034925
6	陕西汉江投资开发有限公司（喜河电厂）	-	180	132945.255495777	746.045204802338	10537.1270004095	4476.90364505538	3076.92845940341	1547.72842215385	2859.29285695464	13194.1925163056	32616.6340493268	42355.0198783605	0	1686.90243787585	8518.57876522954	12075.9474647016
7	大唐陕西发电有限公司旬阳水力发电厂（太极城水电厂）	-	320	168104.124169032	530.631705079014	11624.5754103179	7902.28365278707	4310.44115856016	2254.92665051941	4626.41881770583	17328.39803556	45977.9238412866	53010.9264312354	0	2265.00402495828	6961.26648825872	11841.9596578423
8	黄金峡水电厂	-	135	68039.7773027428	509.089242818876	7018.9743999438	3976.19731633207	1431.46577763599	706.951140194337	1523.70211456136	6905.56011044897	14484.360515326	19798.9185719484	0	714.543188513202	5043.89532151749	6435.20884632125
9	陕西省引汉济渭工程建设有限公司（子午水电站）	-	40	25335.0838249969	639.774844065579	1267.31482221207	861.509418538615	281.955380443452	170.191941157896	275.112881795801	2266.97680393529	3922.84763956749	10724.414226472	0	499.411905950087	2276.75830485167	2788.59050007254
二、风电	10808.5	4415807.24986689
1	大唐定边风力发电有限责任公司（张家山风电场四期）	常规	50	20427.474903395	416.887242926429	3754.42574705576	2152.31540470127	1144.51100148806	355.414282822142	559.43045589501	1723.26810537029	2023.82004376872	3299.99442492109	0	125.493248161817	1466.67814715338	3822.12404205747
2	定边天润风能发电有限公司（姬塬风电场二期）	常规	50	20427.474903395	416.887242926429	3754.42574705576	2152.31540470127	1144.51100148806	355.414282822142	559.43045589501	1723.26810537029	2023.82004376872	3299.99442492109	0	125.493248161817	1466.67814715338	3822.12404205747
3	陕能榆林清洁能源开发有限公司（纳林风电场）	常规	100	40854.94980679	416.887242926429	7508.85149411152	4304.63080940254	2289.02200297613	710.828565644284	1118.86091179002	3446.53621074057	4047.64008753743	6599.98884984218	0	250.986496323634	2933.35629430677	7644.24808411494
