[xl/worksheets/sheet1.xml]
附件2
2025年陕西电网统调非市场化发电企业优先发电量计划表（上网电量）
单位：兆瓦、兆瓦时、小时
序号	发电企业	发电类型	装机容量	优先发电量（上网）	发电利用小时数	分月上网电量
1月	2月	3月	4月	5月	6月	7月	8月	9月	10月	11月	12月
总计	4280.063	6376548.3045974
一、风电	2245	4006786.6332394
34	靖边县盛鸿新能源有限公司（捷源风电场）	分散式	20	35695.2038595938	1821.18387038744	2541.82878201577	2143.54779819615	3482.78666550826	3583.54752389226	3489.41371283506	3261.0921113993	2213.23609415662	2640.13973797591	3892.01143361446	2156	2763.6	3528
35	靖边县盛鸿新能源有限公司（后高风电场）	分散式	20	35695.2038595938	1821.18387038744	2541.82878201577	2143.54779819615	3482.78666550826	3583.54752389226	3489.41371283506	3261.0921113993	2213.23609415662	2640.13973797591	3892.01143361446	2156	2763.6	3528
36	榆林丰能基业新能源有限公司（春华风电场）	分散式	48	85668.4892630251	1821.18387038744	6100.38907683784	5144.51471567075	8358.68799721981	8600.51405734143	8374.59291080415	7826.62106735832	5311.7666259759	6336.33537114217	9340.8274406747	5174.4	6632.64	8467.2
37	榆林轩能新能源有限公司（韶华风电场）	分散式	48	85668.4892630251	1821.18387038744	6100.38907683784	5144.51471567075	8358.68799721981	8600.51405734143	8374.59291080415	7826.62106735832	5311.7666259759	6336.33537114217	9340.8274406747	5174.4	6632.64	8467.2
38	靖边县秦能新能源有限公司（瓦窑风电场）	分散式	40	71390.4077191876	1821.18387038744	5083.65756403154	4287.09559639229	6965.57333101651	7167.09504778453	6978.82742567013	6522.1842227986	4426.47218831325	5280.27947595181	7784.02286722892	4312	5527.2	7056
39	靖边县蕴能新能源有限公司（蕴能风电场一期）	分散式	20	35695.2038595938	1821.18387038744	2541.82878201577	2143.54779819615	3482.78666550826	3583.54752389226	3489.41371283506	3261.0921113993	2213.23609415662	2640.13973797591	3892.01143361446	2156	2763.6	3528
40	靖边县蕴能新能源有限公司（蕴能风电场二期）	分散式	30	53542.8057893907	1821.18387038744	3812.74317302365	3215.32169729422	5224.17999826238	5375.32128583839	5234.1205692526	4891.63816709895	3319.85414123493	3960.20960696386	5838.01715042169	3234	4145.4	5292
41	华能定边新能源发电有限公司（红柳沟风电场）	分散式	9.9	17669.1259104989	1821.18387038744	1258.20524709781	1061.05616010709	1723.97939942659	1773.85602432667	1727.25978785336	1614.24059514265	1095.55186660753	1306.86917029807	1926.54565963916	1067.22	1367.982	1746.36
42	华能定边新能源发电有限公司（周台子风电场）	分散式	9.9	17669.1259104989	1821.18387038744	1258.20524709781	1061.05616010709	1723.97939942659	1773.85602432667	1727.25978785336	1614.24059514265	1095.55186660753	1306.86917029807	1926.54565963916	1067.22	1367.982	1746.36
43	华能定边新能源发电有限公司（郝滩风电场）	分散式	9.9	17669.1259104989	1821.18387038744	1258.20524709781	1061.05616010709	1723.97939942659	1773.85602432667	1727.25978785336	1614.24059514265	1095.55186660753	1306.86917029807	1926.54565963916	1067.22	1367.982	1746.36
44	华能定边新能源发电有限公司（白湾子风电场）	分散式	9.9	17669.1259104989	1821.18387038744	1258.20524709781	1061.05616010709	1723.97939942659	1773.85602432667	1727.25978785336	1614.24059514265	1095.55186660753	1306.86917029807	1926.54565963916	1067.22	1367.982	1746.36
45	华能定边新能源发电有限公司（狼尔沟风电场一期）	分散式	9	16062.8417368172	1821.18387038744	1143.8229519071	964.596509188265	1567.25399947872	1612.59638575152	1570.23617077578	1467.49145012969	995.95624237048	1188.06288208916	1751.40514512651	970.2	1243.62	1587.6
46	华能定边新能源发电有限公司（狼尔沟风电场二期）	分散式	9	16062.8417368172	1821.18387038744	1143.8229519071	964.596509188265	1567.25399947872	1612.59638575152	1570.23617077578	1467.49145012969	995.95624237048	1188.06288208916	1751.40514512651	970.2	1243.62	1587.6
